U
-0.5707847438497227,-0.5711477769654203,-0.5689954787493317,-0.573393296817071,-0.5720761432208349,-0.5746338092480413,-0.5696850536619993,-0.5654520105527185,-0.5556470581982665,-0.5553379220461543,-0.5602474581545224,-0.5724083009030677,-0.5726815246503608,-0.5680486017612154,-0.5618714940280747,-0.5528505138520214,-0.5479611037339357,-0.5351785692839411,-0.5295769365791705,-0.5120514428098509,-0.5031049520751666,-0.4799863761950086,-0.4671901437030599,-0.43123436948213867,-0.39174266631494103,-0.3387097850892081,-0.28341179436024655,-0.22767637436156504,-0.16999319295799786,-0.11877892074736285,-0.06746598821163953,-0.04338633322090003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.5166069480009926,-0.5203380817715075,-0.5228464573190655,-0.5434167888882194,-0.5545085034196215,-0.5725967231361926,-0.5708948143652983,-0.571279421580283,-0.5660492188018275,-0.559524861645265,-0.563079625025236,-0.5688622632544676,-0.5704682499477886,-0.5624329126196239,-0.5544878878752046,-0.54598826562385,-0.5442889399939128,-0.5382435238991138,-0.5369750840816565,-0.5243097701192198,-0.5064718405127766,-0.48531893173779683,-0.4736483389692653,-0.4520359757382114,-0.4233041835812575,-0.3825211219317798,-0.34691639201641516,-0.3012211381020696,-0.2565993885750508,-0.20898952057417217,-0.16537815677381087,-0.14306435058501635,-0.12160176183780107,-0.10495279993046838,-0.07657552207953693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.48351148331950455,-0.4896791302176129,-0.49809730934427854,-0.5278287450841667,-0.5504353739730645,-0.5797940742451524,-0.5814696662789146,-0.5791969894483827,-0.5756142809660378,-0.5678971789925211,-0.5745826028367897,-0.5728750874271108,-0.5665168367231777,-0.5561774039561309,-0.5499055418201106,-0.5551226299022869,-0.5590708102157087,-0.5566601732786625,-0.5461644120510332,-0.5253780764833785,-0.5074100234295537,-0.4949455940140287,-0.49610495385864395,-0.4887020926697211,-0.4782408978224534,-0.45139110380824105,-0.435116157073475,-0.40448529762447616,-0.37854347794298826,-0.3423113443211853,-0.31041501408594385,-0.2682611531275004,-0.21705621723443744,-0.16555780254521832,-0.1281992243247845,-0.09322005002622745,-0.06583432890675062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.4865374557474941,-0.4928215852301507,-0.5018185788163414,-0.5316916962296033,-0.555145103572454,-0.5869671080427208,-0.5923249527097414,-0.5928996626102195,-0.5959196448663275,-0.5924811350547282,-0.5973593935354696,-0.5910688905500658,-0.5794388877481774,-0.5707541937169056,-0.5606956787363808,-0.5656262702515441,-0.5676535050521854,-0.5682954138677114,-0.5570785342849764,-0.5381730744592297,-0.5180536719306952,-0.5082712331740459,-0.5086254839242079,-0.5015909807044882,-0.4952742971694912,-0.48041708049439436,-0.4820962809626698,-0.4685481754354258,-0.46173659575927567,-0.4488164289825547,-0.4427957929259026,-0.41439980694059275,-0.3583783730509025,-0.27747940875398835,-0.1960906836306523,-0.1249929074523205,-0.07819280734071007,-0.04402225191963965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.4679403376957057,-0.4763037671834284,-0.4954569056757082,-0.5280352653043827,-0.5664281723967294,-0.5937157489123683,-0.6024212665341091,-0.5954172486694234,-0.5989200036630968,-0.6037090909505054,-0.6089825127320256,-0.5977195486141911,-0.5800199266376083,-0.5671305936642197,-0.5634104215865814,-0.5703499212562295,-0.5639577671739271,-0.5602425829885304,-0.5465830537986187,-0.5322854123068522,-0.5153164453273474,-0.4979024805020469,-0.49271978790364357,-0.485228336553764,-0.4873340970656001,-0.4893633142948129,-0.492039510563257,-0.4846858764453256,-0.47867053775726576,-0.4786003693684274,-0.4822172392794687,-0.4675355515233967,-0.42844993722861063,-0.3534854997027379,-0.268024645664694,-0.1795838736564651,-0.11002275397283574,-0.06235249502406072,-0.03435320371942616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.45466163187552366,-0.4649311150873691,-0.4882724697436728,-0.5284523957123342,-0.5754183269766212,-0.6041838399979517,-0.609109967002647,-0.6005939015189146,-0.5996170435028167,-0.6078944027360277,-0.612434540407172,-0.599946721799326,-0.5774967798630455,-0.5594637254884522,-0.5606155342942746,-0.559730547369774,-0.546306488967416,-0.5340865444721651,-0.5286711013015428,-0.5235573744617485,-0.5000615888650053,-0.46774416332330904,-0.4520029068505894,-0.4428130471542957,-0.4502172015366328,-0.45178375331987025,-0.45268281154725415,-0.4459035355971684,-0.43078084308189174,-0.43367601044022897,-0.4298455167462878,-0.4168451015690039,-0.3901518479599982,-0.3349196732939558,-0.27107083187275977,-0.1934150952716957,-0.12846656053630828,-0.0724128707297978,-0.042560305931744424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.4551992054528774,-0.4653351807266449,-0.4887654182408171,-0.5280306559020704,-0.574778339816617,-0.5977305951388141,-0.6001525470382033,-0.5884358455580943,-0.5848314752668566,-0.5885245935803138,-0.5842920255047818,-0.5716814883510938,-0.5470807472199462,-0.5310214463747852,-0.5291036208979183,-0.526275466315987,-0.5055517624022925,-0.4945098791227389,-0.49225069871723637,-0.49509537936728976,-0.4685585483442697,-0.43485429902470424,-0.418908099842415,-0.41601495564378665,-0.4247172448580462,-0.41158425085226225,-0.39850285114204204,-0.3780964468800663,-0.35329520018308735,-0.34119439823080644,-0.31461744088152094,-0.29604124655868097,-0.27251275616979376,-0.24614968469490892,-0.20956440226882925,-0.15829042485866382,-0.1192970985232596,-0.07951615333973773,-0.05432345685855627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.5342526501860814,-0.5386259093541186,-0.547429856051593,-0.5656764451141041,-0.5845409171671964,-0.59158520133057,-0.5802823821364701,-0.5758934189203402,-0.5736719827581269,-0.5830118822724155,-0.5736909606593549,-0.565846413253609,-0.5427963828202682,-0.523383986653839,-0.497859621575016,-0.48278201067313586,-0.4757840714442847,-0.4828785933894406,-0.4839843805317777,-0.474163329283699,-0.4386651438099488,-0.411003953613635,-0.3953145805924873,-0.3821508204124375,-0.3750855115154314,-0.34225408185031636,-0.3236397007968719,-0.2950959704464479,-0.2636370149117099,-0.23912573013962893,-0.1976462413839172,-0.1662667030274171,-0.13247263690991518,-0.1283162092847448,-0.12916809071007204,-0.12097542079217247,-0.0970135109436644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.5580786086206801,-0.5594764521521471,-0.5631732548657359,-0.5681227305870428,-0.5750352220469773,-0.5766614375987711,-0.5707384650214496,-0.5732920726540925,-0.5722509062354629,-0.5740068127710191,-0.5572159921800844,-0.5518107417363156,-0.5440765699468987,-0.5269278554071225,-0.48532769020353417,-0.45289603998718725,-0.4400506484881276,-0.4510755170796028,-0.4465201988574632,-0.43112068338626114,-0.4031677825747184,-0.38944564992440456,-0.378026452878982,-0.361306683881269,-0.34669566612196945,-0.31584582929333355,-0.2913862544748103,-0.251754391848003,-0.2123601153745348,-0.1724089284136709,-0.12694976646354802,-0.1028764783554299,-0.07361974284139503,-0.0666637377265685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.5948656540780103,-0.5923405489845965,-0.5849552530319867,-0.5767216608733378,-0.5635274515127242,-0.5624058047595921,-0.5579669464186282,-0.5659613204736229,-0.5623527072468565,-0.5533537479021103,-0.5395594047467143,-0.525898214699838,-0.5221722211923242,-0.49796318892103414,-0.4596951253508432,-0.42189502691234404,-0.4095693689384249,-0.41404458702617564,-0.4039092700635464,-0.3819192990986512,-0.34757465986114916,-0.32600840067407494,-0.29466003758574744,-0.27762250897982765,-0.2568579581039105,-0.24085318820209245,-0.21338891658972026,-0.1768900058512283,-0.15346277794588906,-0.12394182789001393,-0.09339469748708723,-0.0629095740412358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
